zone,block,cvar_lambda,actual,forecast,da_price,rt_price,oracle_profit,realized_profit,regret,squared_error,test_date,local_hour
z01,1,0.0,0.069679487,0.1643659215104486,20.95,14.94,43.793557579499996,31.11030967682541,12.683247902674587,0.008965520880301472,2012-07-05,16
z01,1,0.0,0.022692308,0.020582674597239285,20.07,16.6,13.6630386468,13.443425809572611,0.21961283722738933,4.450553094043761e-06,2012-07-05,17
z01,1,0.0,0.00025641,0.0002765688004186741,19.75,14.1,0.151922925,0.14936779704693307,0.0025551279530669213,4.063772343199349e-10,2012-07-05,18
z01,1,0.0,0.0,0.0,19.64,16.95,0.0,0.0,0.0,0.0,2012-07-05,19
z01,1,0.0,0.0,0.0,20.74,19.27,0.0,0.0,0.0,0.0,2012-07-05,20
z01,1,0.0,0.049038462,0.10976078748976068,71.12,50.89,104.62846252320001,76.70226503045906,27.926197492740954,0.0036872008128844393,2012-07-06,9
z01,1,0.0,0.598269231,0.6003244986658943,56.98,51.56,1022.6814234713999,1021.2589727198344,1.4224507515654068,4.224125178470879e-06,2012-07-06,10
z01,1,0.0,0.701987179,0.6255311520134559,52.75,194.02,4085.9865740874,1434.9229987391725,2651.0635753482275,0.005845524062567157,2012-07-06,11
z01,1,0.0,0.736282051,0.4469648007415601,45.76,39.54,1010.7679996127999,956.781400714575,53.986598898224884,0.08370447129710475,2012-07-06,12
z01,1,0.0,0.670705128,0.21025017325919976,35.62,32.29,716.7154997808,670.7160498021941,45.99944997860587,0.21201876534535244,2012-07-06,13
z01,1,0.0,0.564423077,0.3050892745918898,28.12,49.39,836.3056731909,641.6282070738152,194.6774661170848,0.06725402107144877,2012-07-06,14
z01,1,0.0,0.3975,0.21757772295720257,23.71,21.43,282.74175,270.43506625027265,12.30668374972737,0.03237202577626516,2012-07-06,15
z01,1,0.0,0.191089744,0.13469111503574363,21.45,21.65,124.112788728,123.30464203778553,0.8081466902144712,0.003180805349047858,2012-07-06,16
z01,1,0.0,0.027179487,0.020300972826073908,20.43,20.05,16.658307582299997,16.57989252071724,0.07841506158275635,4.731395724090214e-05,2012-07-06,17
z01,1,0.0,0.000512821,0.00020967468534622804,19.53,18.96,0.30046182390000004,0.29527802191942054,0.005183801980579494,9.189768808816372e-08,2012-07-06,18
z01,1,0.0,0.0,0.0,19.25,16.36,0.0,0.0,0.0,0.0,2012-07-06,19
z01,1,0.0,0.0,0.0,20.09,19.17,0.0,0.0,0.0,0.0,2012-07-06,20
z01,1,0.0,0.054551282,0.06126709051215025,64.14,51.0,104.9675768244,101.15366917034989,3.8139076540501122,4.510208397186975e-05,2012-07-07,9
z01,1,0.0,0.608012821,0.4661598380076392,53.43,148.66,2711.6155790958,1379.8435378917754,1331.7720412040246,0.020122268783830992,2012-07-07,10
z01,1,0.0,0.695897436,0.6192132366089004,46.49,124.05,2589.782308074,1148.9969491324107,1440.7853589415893,0.005880466436253921,2012-07-07,11
z01,1,0.0,0.712307692,0.6189911567211159,39.77,123.44,2637.8178450144,1084.0881425287268,1553.7297024856732,0.008707975756455214,2012-07-07,12
z01,1,0.0,0.661602564,0.526548209726815,30.65,65.75,1305.01105749,750.5557926476637,554.4552648423363,0.018239678608146938,2012-07-07,13
z01,1,0.0,0.559551282,0.5041116438885729,26.55,76.01,1275.9447883446003,527.9439311427357,748.0008572018646,0.0030735534739260066,2012-07-07,14
z01,1,0.0,0.396858974,0.3751647852017577,24.46,20.3,291.21511512120003,288.5076803591794,2.7074347620206254,0.00047063782761377963,2012-07-07,15
z01,1,0.0,0.190641026,0.15994448668823014,21.71,22.55,128.96865408899998,124.9380530244566,4.03060106454339,0.0009422775257190322,2012-07-07,16
z01,1,0.0,0.027820513,0.020166412433109845,20.57,21.01,17.5352693439,17.26907269978295,0.266196644117052,5.858525548806822e-05,2012-07-07,17
z01,1,0.0,0.000576923,0.0002903880614193533,20.04,21.84,0.37799994960000005,0.3623189942833549,0.01568095531664515,8.210227102741498e-08,2012-07-07,18
z01,1,0.0,0.0,0.0,19.48,21.22,0.0,0.0,0.0,0.0,2012-07-07,19
z01,1,0.0,0.0,0.0,19.58,21.81,0.0,0.0,0.0,0.0,2012-07-07,20
z01,1,0.0,0.060833333,0.07215109755735545,49.61,28.29,90.5382495039,89.35497721942849,1.1832722844715136,0.00012809179457573116,2012-07-08,9
z01,1,0.0,0.604358974,0.4680096478476858,38.57,25.11,699.3037688154,644.2459109150956,55.057857900304384,0.01859113874219017,2012-07-08,10
z01,1,0.0,0.688653846,0.623845392913269,38.42,25.53,793.7424228996001,768.6809940909611,25.061428808638993,0.0042001355914950125,2012-07-08,11
z01,1,0.0,0.703076923,0.615531287647978,35.89,24.46,757.0029229941,726.9835246318918,30.01939836220822,0.0076642382691892,2012-07-08,12
z01,1,0.0,0.660641026,0.5262382278127792,29.18,23.43,578.3251541604,555.1406714731044,23.1844826872956,0.0180641121605548,2012-07-08,13
z01,1,0.0,0.562307692,0.507402397551404,26.73,23.99,450.91453821479996,446.40132301112544,4.51321520367452,0.003014591358487019,2012-07-08,14
z01,1,0.0,0.404487179,0.37508625767888965,23.62,20.83,286.6196150394,284.158757924823,2.4608571145769815,0.0008644141745301199,2012-07-08,15
z01,1,0.0,0.195320513,0.1617898648053441,21.46,20.51,125.74734626940001,124.79172279585231,0.9556234735477034,0.0011243043683537809,2012-07-08,16
z01,1,0.0,0.028653846,0.020435421898403815,19.78,20.93,17.9917499034,17.28672784790507,0.7050220554949291,6.754249471369706e-05,2012-07-08,17
z01,1,0.0,0.000384615,0.00034976917673300924,19.18,18.69,0.22130747099999998,0.2207952373979752,0.0005122336020247642,1.214231399154354e-09,2012-07-08,18
z01,1,0.0,0.0,0.0,18.49,17.97,0.0,0.0,0.0,0.0,2012-07-08,19
z01,1,0.0,0.0,0.0,17.92,18.01,0.0,0.0,0.0,0.0,2012-07-08,20
z01,1,0.0,0.12525641,0.07131844562518555,43.39,28.65,163.04626889700003,139.19490105045705,23.851367846542985,0.002909304000898754,2012-07-09,9
z01,1,0.0,0.454102564,0.47324607909292427,35.99,26.51,490.2945383508,485.40432742031254,4.890210930487456,0.0003664741701130197,2012-07-09,10
z01,1,0.0,0.616730769,0.6229519287753597,35.53,24.34,657.3733266771001,656.1462029114103,1.2271237656897256,3.870282895055282e-05,2012-07-09,11
z01,1,0.0,0.59025641,0.6092301441306227,30.92,23.47,547.521845916,542.9624576044114,4.559388311588577,0.00036000258685955883,2012-07-09,12
z01,1,0.0,0.612115385,0.5321932161096435,26.07,23.07,478.73544260849997,471.54244740836793,7.192995200132032,0.006387553080138655,2012-07-09,13
z01,1,0.0,0.524166667,0.510728396096249,23.64,22.9,371.73900023640005,371.4406706223367,0.29832961406333425,0.00018058712488260202,2012-07-09,14
z01,1,0.0,0.316794872,0.37886498608862773,21.54,21.57,204.99796167120002,184.60212932168463,20.395832349515388,0.003852699062975262,2012-07-09,15
z01,1,0.0,0.158269231,0.1633928086910983,20.68,19.88,98.1902309124,96.72386297720767,1.4663679351923236,2.6251048356719982e-05,2012-07-09,16
z01,1,0.0,0.029615385,0.020278597638339377,19.36,18.49,17.200615608,16.956925457860656,0.2436901501393436,8.717559823686555e-05,2012-07-09,17
z01,1,0.0,0.000384615,0.00022536341226851616,18.99,18.62,0.21911516549999996,0.2173474728761805,0.0017676926238194557,2.536106819499849e-08,2012-07-09,18
z01,1,0.0,0.0,0.0,19.16,18.64,0.0,0.0,0.0,0.0,2012-07-09,19
z01,1,0.0,0.0,0.0,20.64,19.62,0.0,0.0,0.0,0.0,2012-07-09,20
z01,1,0.0,0.045,0.11681160909413635,44.18,32.25,59.643,37.75482154810724,21.888178451892763,0.005156907200689047,2012-07-10,9
z01,1,0.0,0.101858974,0.49699289269107416,38.95,30.1,119.022211119,-6.926725463779846,125.94893658277985,0.1561308137001644,2012-07-10,10
z01,1,0.0,0.124679487,0.5851930973141167,38.91,31.19,145.5383651751,-16.585451335984764,162.12381651108478,0.21207278528454218,2012-07-10,11
z01,1,0.0,0.108012821,0.5221421082703068,33.43,28.95,108.32605818089999,-43.68009671166618,152.00615489256617,0.17150306657501233,2012-07-10,12
z01,1,0.0,0.092051282,0.44984802108370125,26.03,23.26,71.88284611380001,-38.08598164357562,109.96882775737564,0.12801850649893018,2012-07-10,13
z01,1,0.0,0.078525641,0.42697534668836407,25.29,27.25,64.1947115175,-93.09583472065675,157.29054623815676,0.12141719739430755,2012-07-10,14
z01,1,0.0,0.027564103,0.32044356730191453,20.84,19.09,17.2330771956,-58.944871469327964,76.17794866492797,0.08577838060977643,2012-07-10,15
z01,1,0.0,0.022948718,0.14616086459727415,19.69,19.04,13.5558077226,-20.43226291625806,33.98807063885806,0.015181233069108175,2012-07-10,16
z01,1,0.0,0.003333333,0.02155952963137154,18.92,18.82,1.8919998108,-3.2259162032891275,5.117916014089127,0.0003321942436454192,2012-07-10,17
z01,1,0.0,6.41e-05,0.0003149699273194477,18.64,18.97,0.036479309999999994,-0.03678212395898012,0.0732614339589801,6.293572043326498e-08,2012-07-10,18
z01,1,0.0,0.0,0.0,18.91,23.49,0.0,0.0,0.0,0.0,2012-07-10,19
z01,1,0.0,0.0,0.0,20.25,20.49,0.0,0.0,0.0,0.0,2012-07-10,20
z01,1,0.0,0.104423077,0.0962741740124052,40.67,33.76,127.40659624770002,125.7173286583716,1.6892675893284235,6.64046199012314e-05,2012-07-11,9
z01,1,0.0,0.29224359,0.32629691286604345,35.65,29.02,312.554519505,301.1177110204393,11.436808484560686,0.001159628798218998,2012-07-11,10
z01,1,0.0,0.551602564,0.4044481115520353,33.06,28.82,547.0794229752,528.361376623819,18.718046351381076,0.021654432875260293,2012-07-11,11
z01,1,0.0,0.703974359,0.49051725723756207,29.81,25.91,629.5642692537,604.5897883474947,24.974480906205258,0.045563934292819804,2012-07-11,12
z01,1,0.0,0.680064103,0.30504708351212745,25.48,23.36,519.8410003332,495.98991789377123,23.85108243942875,0.14063776490556737,2012-07-11,13
z01,1,0.0,0.283525641,0.28641500056730596,23.31,53.42,454.3781922666,194.649257681444,259.728934585156,8.348398709182486e-06,2012-07-11,14
z01,1,0.0,0.408653846,0.1407267173787009,21.5,19.02,263.58173067,243.64795230057535,19.933778369424658,0.07178494625125414,2012-07-11,15
z01,1,0.0,0.181666667,0.09410203883947812,20.45,18.74,111.4525002045,106.96043477986522,4.492065424634774,0.007667564104890461,2012-07-11,16
z01,1,0.0,0.037948718,0.02307371916943905,19.01,18.07,21.642153875400002,21.22267890837818,0.4194749670218201,0.00022126559020918963,2012-07-11,17
z01,1,0.0,0.000384615,0.0001993028544545483,18.58,18.3,0.21438440099999997,0.2128277789774182,0.0015566220225817773,3.4340591286658675e-08,2012-07-11,18
z01,1,0.0,0.0,0.0,19.53,19.17,0.0,0.0,0.0,0.0,2012-07-11,19
z01,1,0.0,0.0,0.0,21.69,19.57,0.0,0.0,0.0,0.0,2012-07-11,20
z01,1,0.0,0.047115385,0.06032498510675149,46.57,31.76,65.8249043835,62.46636355635844,3.35854082714156,0.00017449353498028884,2012-07-12,9
z01,1,0.0,0.09525641,0.253771745128797,42.22,30.29,120.65176890599999,76.99664561152932,43.65512329447067,0.025127111470994827,2012-07-12,10
z01,1,0.0,0.287307692,0.508563193125585,39.86,27.74,343.5625380936,291.72237417987543,51.84016391372455,0.048953996778333723,2012-07-12,11
z01,1,0.0,0.207820513,0.5350236595526444,34.32,27.13,213.97200018479998,116.10553905090411,97.86646113389587,0.10706189911395127,2012-07-12,12
z01,1,0.0,0.120833333,0.43465129447034984,26.91,23.15,97.5487497309,6.27479563724874,91.27395409365126,0.09848171294140598,2012-07-12,13
z01,1,0.0,0.053974359,0.5255121831679429,24.09,21.17,39.0072692493,-90.07621011667437,129.08347936597437,0.2223479196210378,2012-07-12,14
z01,1,0.0,0.055769231,0.3877568399339674,20.87,26.29,43.9851924897,-122.99279066034161,166.9779831500416,0.11021577248569286,2012-07-12,15
z01,1,0.0,0.040705128,0.18416652557920007,19.22,18.96,23.470576804799997,-16.770345216165605,40.2409220209656,0.02058117259537731,2012-07-12,16
z01,1,0.0,0.009166667,0.026339443341925395,17.93,16.62,4.9307501792999995,0.9870220923768325,3.943728086923167,0.00029490424728979256,2012-07-12,17
z01,1,0.0,6.41e-05,0.00029819038281311876,17.2,20.43,0.03928689,-0.05000307686037587,0.08928996686037587,5.479830732559249e-08,2012-07-12,18
z01,1,0.0,0.0,0.0,18.17,17.29,0.0,0.0,0.0,0.0,2012-07-12,19
z01,1,0.0,0.0,0.0,20.07,19.39,0.0,0.0,0.0,0.0,2012-07-12,20
z01,1,0.0,0.094166667,0.1138837309649349,47.96,36.68,135.4870004796,127.97479910895979,7.512201370640213,0.00038876261139733447,2012-07-13,9
z01,1,0.0,0.10474359,0.4279306436704988,42.25,32.91,132.762500325,18.499717499795132,114.26278282520485,0.1044498716602179,2012-07-13,10
z01,1,0.0,0.518461538,0.4880668778586665,38.96,34.24,605.9778456144,601.6739617383872,4.303883876012833,0.0009238353651071718,2012-07-13,11
z01,1,0.0,0.731474359,0.47066265996385726,34.1,27.64,748.298269257,697.7529619837956,50.54530727320446,0.06802274235411951,2012-07-13,12
z01,1,0.0,0.623269231,0.25845925586022733,28.26,24.34,528.4076540418,485.5060009653627,42.9016530764373,0.13308631796148154,2012-07-13,13
z01,1,0.0,0.563589744,0.295264433108423,24.93,21.89,421.50876953759996,397.0375011842882,24.471268353311757,0.07199847246506143,2012-07-13,14
z01,1,0.0,0.405961538,0.16058479247735943,21.62,20.37,263.3066535468,254.105025589701,9.20162795709902,0.060209747243282714,2012-07-13,15
z01,1,0.0,0.192435897,0.10889576729460342,19.78,19.31,114.19146127980001,113.0135454509539,1.1779158288461105,0.006978953271194484,2012-07-13,16
z01,1,0.0,0.018653846,0.023830774789281008,18.88,18.81,10.5655383744,9.110303691733108,1.4552346826668927,2.6800591689286502e-05,2012-07-13,17
z01,1,0.0,0.000384615,0.00022001348026607536,18.72,18.77,0.2165767065,0.21624668627960084,0.00033002022039915757,2.709366029871758e-08,2012-07-13,18
z01,1,0.0,0.0,0.0,19.02,19.65,0.0,0.0,0.0,0.0,2012-07-13,19
z01,1,0.0,0.0,0.0,20.79,20.39,0.0,0.0,0.0,0.0,2012-07-13,20
z01,1,0.0,0.093846154,0.11710002673319195,47.22,32.96,132.94246175639998,126.41975045473967,6.522711301660308,0.0005407425970914879,2012-07-14,9
z01,1,0.0,0.337307692,0.5585908794819106,39.65,28.97,401.22749963399997,340.51845714833775,60.70904248566222,0.048966249062154375,2012-07-14,10
z01,1,0.0,0.142435897,0.6466884002976991,38.54,28.77,164.68438411140002,20.97242067155573,143.71196343984428,0.25427058708199607,2012-07-14,11
z01,1,0.0,0.313269231,0.7134669431603033,34.85,32.96,327.52298101049996,141.01083725819055,186.5121437523094,0.16015820881834103,2012-07-14,12
z01,1,0.0,0.323397436,0.6385701433720068,27.27,23.29,264.5714423916,173.2816677012983,91.2897746903017,0.09933383547220064,2012-07-14,13
z01,1,0.0,0.491217949,0.525577506155353,25.42,24.17,374.6028079074,362.7899921573896,11.81281575001043,0.001180579167911973,2012-07-14,14
z01,1,0.0,0.215384615,0.38950329932087685,23.93,20.81,154.6246151085,108.42222222395536,46.202392884544636,0.030317316229633167,2012-07-14,15
z01,1,0.0,0.087051282,0.15004971001322384,21.87,19.08,57.1143461202,41.72068023516876,15.39366588503124,0.0039688019321373474,2012-07-14,16
z01,1,0.0,0.028910256,0.023254519047825783,20.73,17.21,17.9792882064,17.3820423842504,0.5972458221495991,3.198736047218889e-05,2012-07-14,17
z01,1,0.0,0.00025641,0.0003485421339925612,19.87,18.19,0.152846001,0.1300294780167422,0.022816522983257814,8.488330114023255e-09,2012-07-14,18
z01,1,0.0,0.0,0.0,19.78,16.59,0.0,0.0,0.0,0.0,2012-07-14,19
z01,1,0.0,0.0,0.0,19.85,18.66,0.0,0.0,0.0,0.0,2012-07-14,20
z01,1,0.0,0.064230769,0.06984323153533813,45.42,32.86,87.5208458394,85.81185099738953,1.708994842010469,3.149973571057415e-05,2012-07-15,9
z01,1,0.0,0.581282051,0.3729454973700751,40.01,28.66,697.7128458152999,626.7742493043105,70.93859651098944,0.04340411957839456,2012-07-15,10
z01,1,0.0,0.254423077,0.368016924847483,39.64,31.23,302.5599231684,263.6767490502066,38.88317411819344,0.012903562268797119,2012-07-15,11
z01,1,0.0,0.291858974,0.36075676155116354,35.74,33.72,312.9311919228,280.17029394222175,32.76089798057825,0.004746905129445267,2012-07-15,12
z01,1,0.0,0.604871795,0.35109220603233443,28.21,23.89,511.9030001085,479.0131653782905,32.889834730209486,0.06440407977659728,2012-07-15,13
z01,1,0.0,0.401025641,0.2811811395071165,25.13,23.75,302.3332307499,297.3716683880946,4.96156236180542,0.014362704538077756,2012-07-15,14
z01,1,0.0,0.438076923,0.20704794102643673,22.49,21.16,295.57049994809995,286.3524435673548,9.218056380745168,0.053374390511741025,2012-07-15,15
z01,1,0.0,0.214294872,0.11269401600102733,21.32,20.31,137.0630001312,133.9844941944311,3.0785059367688916,0.010322733939723982,2012-07-15,16
z01,1,0.0,0.033782051,0.02388833896595696,20.48,32.79,33.231403568699996,24.409439988572096,8.8219635801279,9.78855378125681e-05,2012-07-15,17
z01,1,0.0,0.000833333,0.0001935283149906497,19.67,17.72,0.4917498033,0.454321229226953,0.037428574073047005,4.09350034959914e-07,2012-07-15,18
z01,1,0.0,0.0,0.0,19.42,17.08,0.0,0.0,0.0,0.0,2012-07-15,19
z01,1,0.0,0.0,0.0,18.63,14.32,0.0,0.0,0.0,0.0,2012-07-15,20
z01,1,0.0,0.056025641,0.09089264732844098,48.79,34.81,82.00473073170001,71.11053460437861,10.894196127321393,0.001215708130307543,2012-07-16,9
z01,1,0.0,0.149358974,0.11259776722887221,44.15,30.8,197.825961063,183.10309775116332,14.722863311836676,0.0013513863232696118,2012-07-16,10
z01,1,0.0,0.545512821,0.4398745303283019,43.64,32.8,714.1853852532,679.8318131267638,34.353572126436234,0.011159448456038168,2012-07-16,11
z01,1,0.0,0.534551282,0.6042346164453921,38.97,30.99,624.9439037861999,600.8927009023729,24.051202883827045,0.004855767099428369,2012-07-16,12
z01,1,0.0,0.591602564,0.6745509638675752,27.7,22.58,491.621730684,469.89754475868205,21.724185925317954,0.006880437040591146,2012-07-16,13
z01,1,0.0,0.529423077,0.6340140599160934,24.72,18.04,392.6201539032,374.79785041429767,17.82230348890232,0.010939273707354534,2012-07-16,14
z01,1,0.0,0.381346154,0.4144920860899164,20.76,15.8,237.50238471120002,232.11285615337962,5.389528557820398,0.0010986528141093495,2012-07-16,15
z01,1,0.0,0.195192308,0.1821860039136928,19.34,16.45,113.25057710160002,112.12293053731716,1.1276465642828555,0.00016916394598549158,2012-07-16,16
z01,1,0.0,0.02724359,0.023868127972471672,18.27,14.02,14.932211679000002,14.50184027049014,0.43037140850986155,1.1393743899285661e-05,2012-07-16,17
z01,1,0.0,0.000961538,0.0006065012775470818,17.03,13.93,0.4912497642,0.45823134901187856,0.03301841518812143,1.260510742901104e-07,2012-07-16,18
z01,1,0.0,0.0,0.0,17.99,16.01,0.0,0.0,0.0,0.0,2012-07-16,19
z01,1,0.0,0.0,0.0,20.94,18.0,0.0,0.0,0.0,0.0,2012-07-16,20
z01,1,0.0,0.066346154,0.1974326525340734,74.35,44.37,147.985096497,119.69007578842027,28.295020708579727,0.017183670097923626,2012-07-17,9
z01,1,0.0,0.125064103,0.6450244151079003,60.63,37.68,227.47909694670003,112.59386598645939,114.88523096024063,0.2703587261673451,2012-07-17,10
z01,1,0.0,0.382051282,0.7080973326682375,55.77,37.74,639.2099999142,542.8144850341356,96.39551488006441,0.1063060271563549,2012-07-17,11
z01,1,0.0,0.750961538,0.6222859826109893,45.75,31.44,1030.694710905,975.4542949764977,55.240415928502216,0.01655739855467035,2012-07-17,12
z01,1,0.0,0.691538462,0.5788451458519548,35.44,26.58,735.2436927983999,705.2898093662495,29.953883432150405,0.012699783504443271,2012-07-17,13
